,id,Tweets,Sentiment
688,688,"7-Eleven: Visitors are discussing potential and/or actual layoffs at 7-Eleven!
See the discussion at https://t.co/RczgUJfJO8
 #7eleven #seveneleven #layoff #layoffs #jobcuts #retailjobs #texasjobs #dallasjobs #austinjobs #texas #dallas #austin #retail #jobs #conveniencestores 🤖",0
689,689,"Shell Oil: Visitors are discussing potential and/or actual layoffs at Shell Oil!
See the discussion at https://t.co/Z7Ca5nYL6a
#ShellOil #Shell $SHEL #dallas #houston #irving #texas #texasjobs #texaslayoffs #exxonmobil #jobs #recession #layoff #layoffs #thelayoff #oilandgas 🤖",0
690,690,"— #opentowork
Meet Angelica Guiao, former Talent Acquisition Partner at @NBA where she owned the success and quality of end-to-end #recruitment cycle from sourcing to offering a stage for all technical direct-to-consumer roles.
#layoffs #talentacquisition
https://t.co/1wl1TquYrR https://t.co/xEudSnJgft",1
691,691,"#MiddayNews |

In an interview also streamed live late Tuesday on Twitter Spaces, Musk discussed his ownership of the online platform, including layoffs, misinformation and his work style

@elonmusk 
#Twitter #ElonMusk #Layoffs #misinformation #WorkStyle

https://t.co/FQBilHbX1t",-1
692,692,"Layoff 2023 || View || Provider of AI and app-based smart windows glasses for buildings.😥

Video link:- https://t.co/3dL1coB6aq

#ViewInc #smartglass #energyefficiency #HealthyLiving #ecofriendly #Startup #layoffs2023 #layoffs #milpitas #California #usa @view_inc_",1
693,693,"CNBC is reporting that companies across the country laid off almost 90,000 individuals in March 2023, a big increase from the prior month and a huge increase from a year ago. https://t.co/UwiVngmdDE #layoffs #tech #Google https://t.co/IMZzKHi8zK",1
694,694,"The company terminated the services of approximately 170 employees, or 92% of full-time employees and restructured the company's operations to maintain a transition team of approximately 15 employees to continue operations. #layoffs #jobcuts
Read more: https://t.co/RZdIOzHXtM https://t.co/YVdjwW06FM",0
695,695,#McDonalds  temporarily closed its U.S. offices this week as it informs corporate employees about #layoffs https://t.co/xVvUBM3Hon via @WSJ #TheLegalHour,0
696,696,🚨🚨STOP! Don't sign that document just yet.🚨🚨 #ELegalAI is here to simplify any #legal jargon and save you from any disputes. Protect yourself and your business from #LayOffs and #TechLayoff with our AI solution. Get 20% off with FIRST20. #WhatsInYourContract #SaveTimeAndMoney https://t.co/0mQcS7s2VK,1
697,697,"#Layoffs at #H1B using @Medtronic @Jabil @Stratasys @ViasatInc - no more #H1Bvisa needed @WhiteHouse! (thread)

Bay Area tech, biotech layoffs widen, jolt tech office janitors https://t.co/KKDDIKMigT via @siliconbeat",-1
698,698,"#Accenture axes 19000 staff, but now on a hiring spree! Job listings on #LinkedIn include services marketing exec partner, media relations in #capital markets, analyst relations writer specialist, and more.

#JobSearch #TalentAcquisition #Layoffs #HRTech 
https://t.co/ZefwTzoZZA",0
699,699,"https://t.co/OENujHVWqC
Walmart
Walmart Closing 15 Stores In April, 3 In Illinois, 1 In Wisconsin
$WMT #Walmart #Arkansas #Bentonville #WalmartPharmacy #WalmartStores #food #layoff #layoffs #jobcut #joblosses #economy  🤖",0
700,700,"https://t.co/1P7Q2xGxRb
USAA
They do everything to avoid paying severance
#USAA #SanAntonio #Texas #Banking #FinancialServices #Insurance #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",-1
701,701,"https://t.co/VEwWUzrqBi
Mondelez
It's getting tiring
#Mondelez $MDLZ #Chicago #Illinois #food #beverage #BabyFood #DairyProducts #BottledWater #Confectionery #PetFoods #thelayoff #layoffs #layoff #jobcuts 🤖",0
702,702,"https://t.co/6N8k8xZsgp
Medtronic
Poor company performance
#Medtronic $MDT #Minneapolis #Dublin #Minnesota #Ireland #MedicalEquipment #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",-1
703,703,"https://t.co/H45Q8gE4aT
Qualcomm
This is nerve wracking
#qualcomm $QCOM #QCOM #sandiego #chipsets #layoff #layoffs #jobcut #thelayoff #economy  🤖",0
704,704,"https://t.co/bbeQuN9fwc
Humana
Next RIF
#Humana #HUM $HUM #Layoff #Layoffs $ANTM $AET $CI #Louisville #kentucky #healthcarejobs #thelayoff #nursingjobs 🤖",0
705,705,"https://t.co/xWs7MxqzfB
UBS
UBS must freeze any job cuts
#UBS $UBS #Alloway #NJ #NewJersey #Banks #Banking #Finance #BankingServices #FinancialServices #layoff #layoffs #jobcuts #thelayoff #rifs 🤖",-1
706,706,"https://t.co/AHUBzg9vua
Whole Foods Market
Full automation
#WholeFoodsMarket $WFM #Austin #Texas #Catering #OnlineShopping #Amazon #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
707,707,"Optum: Visitors are discussing potential and/or actual layoffs at Optum!
See the discussion at https://t.co/mFVvWEVshM
#UNH #UnitedHealth $UNH #Optum #Layoff #Layoffs #employment #jobcuts #EdenPrairie #Minnesota #healthcarejobs #healthcare 🤖",0
708,708,"Windstream: Visitors are discussing potential and/or actual layoffs at Windstream!
See the discussion at https://t.co/SgCz5DDwa7
#Windstream #WIN $WIN #littlerock #arkansas  #datacenters #colocation #interconnection #broadband #telecommunications #layoff #layoffs #thelayoff  🤖",0
709,709,"Centene: Visitors are discussing potential and/or actual layoffs at Centene!
See the discussion at https://t.co/ejgx0ehu4I
$CNC #Centene #layoff #layoffs #StLouis #Missouri #SLM #jobcuts #redundancy #thelayoff #managedcare #healthcare #healthmanagement #healthcarejobs 🤖",0
710,710,"PayPal: Visitors are discussing potential and/or actual layoffs at PayPal!
See the discussion at https://t.co/6y7XgrOMyz
#PayPal $PYPL #PYPL #SanJose #California #Layoff #Layoffs #thelayoff #fintech #thebayarea #bayarea #bayareajobs #sanjose #financialsoftware #venmo 🤖",0
711,711,"SAP: Visitors are discussing potential and/or actual layoffs at SAP!
See the discussion at https://t.co/TMk1n9YYen
$SAP #SAP #SAPAG #NewtownSquare #Pennsylvania #oracle #layoffs #layoff #thelayoff #bangalore #burlington #austin #TechJobs #salesforce $CRM $MSFT $IBM $ORCL 🤖",0
712,712,"Boeing: Visitors are discussing potential and/or actual layoffs at Boeing!
See the discussion at https://t.co/Uy8OKPwWFn
#boeing #layoff #layoffs #furlough #furloughs #pugetsound #seattle #BA $BA #aerospace #aviation #arlington #virginia #seattle #washington 🤖",0
713,713,"Lumen Technologies: Visitors are discussing potential and/or actual layoffs at Lumen Technologies!
See the discussion at https://t.co/1MO6uOQ8P8
$LUMN #Monroe #Louisiana #CenturyLink #telco #telcolayoffs #telecom #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",0
714,714,"Staples: Visitors are discussing potential and/or actual layoffs at Staples!
See the discussion at https://t.co/txZyi0FW0P
$SPLS #Staples $ODP $OMX $AMZN $USTR #OfficeDepot #Amazon #Layoff #Layoffs #JobCuts #Framingham #Seattle #Massachusetts #Westminister #Lincolnshire 🤖",0
715,715,"CDK Global: Visitors are discussing potential and/or actual layoffs at CDK Global!
See the discussion at https://t.co/C1uVc9v383
$CDK #CDK #CDKGLOBAL #HoffmanEstates #Illinois #Software #automotiveretail #Layoff #Layoffs #retailtech #retail #thelayoff #layoffs #layoff #jobcuts🤖",0
716,716,"Occidental Petroleum: Visitors are discussing potential and/or actual layoffs at Occidental Petroleum!
See the discussion at https://t.co/0xtHz6pDsh
$OXY #Occidental #OccidentalPetroleum #OildandGas #energy #oil #crude #petroleum #shale #gas $CVX #Layoff #layoffs #OXY 🤖",0
717,717,"SunGard AS: Visitors are discussing potential and/or actual layoffs at SunGard AS!
See the discussion at https://t.co/kRciFdp4Rd
#sunguard #Wayne #Pennsylvania #Pennsylvania #ITJobs #ITProduction #IT #thelayoff #layoffs #ITrecovery #layoff  🤖",0
718,718,"General Electric: Visitors are discussing potential and/or actual layoffs at General Electric!
See the discussion at https://t.co/LoH020Kdug
$GE #GE #GeneralElectric #Boston #massachusetts #conglomerate #aviation #electric #Energy #retail #jobs #thelayoff #layoff #layoffs 🤖",0
719,719,"2U: Visitors are discussing potential and/or actual layoffs at 2U!
See the discussion at https://t.co/lSlt21Y2Wg
$TWOU #2U #twou #educationsoftware #edutech #edutechlayoffs #layoff #layoffs #k12 #lrn $lrn #onlineprogrammanager #opm #highereducation #Lanham #maryland #byjus 🤖",0
720,720,"Truist Bank: Visitors are discussing potential and/or actual layoffs at Truist Bank!
See the discussion at https://t.co/BPIaSaLeI9
#truist $TFC #Charlotte #NorthCarolina #bac #bofa $bac #bankinglayoffs #bankingjobs #jobs #recession #whitecollarjobs #layoff #layoffs #thelayoff 🤖",0
721,721,"National Oilwell Varco: Visitors are discussing potential and/or actual layoffs at National Oilwell Varco!
See the discussion at https://t.co/gURQtlpDos
$NOV #NOV #NationalOilwellVarco #Houston #Texas #NOV $BKR #Energy #oilfield #retail #jobs #thelayoff #layoff #layoffs 🤖",0
722,722,"We at @DealStreetAsia had what an indepth and candid discussion with @BYJUS @ByjuRaveendran and @tweetdivya on its #fundraising, #valuation reset, #loans, #layoffs, and #acquisitions that have gone wrong and right, among others.@vbhuti #startups #edtech #teachers #education https://t.co/UJPDik59DP",-1
723,723,"https://t.co/vmfOYrxSge
Biogen Idec
Were these layoffs necessary?
#BiogenIdec $BIIB #Cambridge #MA #Massachusetts #Biotechnology #layoff #layoffs #jobcuts #thelayoff #rifs 🤖",0
724,724,"https://t.co/KA36hlklVl
IBM
Selection process for layoffs
#IBM $IBM #TheLayoff #Layoffs #Layoff #Armonk #NY #ArmonkNY #JobCut #ITLayoffs #ITJOBCuts $ACN $XRX 🤖",0
725,725,"https://t.co/y3sNrl1YtK
Optum
First they overload you and then they criticize you
#UNH #UnitedHealth $UNH #Optum #Layoff #Layoffs #employment #jobcuts #EdenPrairie #Minnesota #healthcarejobs #healthcare 🤖",-1
726,726,"https://t.co/bF2G9B7AN0
Mondelez
Amount of work to do
#Mondelez $MDLZ #Chicago #Illinois #food #beverage #BabyFood #DairyProducts #BottledWater #Confectionery #PetFoods #thelayoff #layoffs #layoff #jobcuts 🤖",0
727,727,"https://t.co/dSt4xKvkK0
T-Mobile
They only care about shareholders
#layoff #layoffs #jobcut #tmobile #sprint $tmus $s #telcos #verizon #att #telecom #mobile #telcojobs #telecomjobs #jobs #recruitng #Techjobs $vz 🤖",1
728,728,"https://t.co/NJ5gVZrWyB
IBM
IBM looks lost
#IBM $IBM #TheLayoff #Layoffs #Layoff #Armonk #NY #ArmonkNY #JobCut #ITLayoffs #ITJOBCuts $ACN $XRX 🤖",-1
729,729,"Global #tech industry has been slashing jobs for over six months. Is downsizing the only solution for big tech firms in the present global #economic scenario? #News9's @kartikmalhotra looks at the big picture behind the #layoffs.

https://t.co/QSwLYMih02

@kabir_naqvi 
#TechNews https://t.co/Uzmnzoq27q",0
730,730,"From Mass #Layoffs, Near #Bankruptcy To #Merger: What Went Wrong At #Twitter Under #ElonMusk?

Read More Here 🔗: https://t.co/vymtHlLywZ https://t.co/OyaBlH7P5c",-1
731,731,"SAS: Visitors are discussing potential and/or actual layoffs at SAS!
See the discussion at https://t.co/EYP5Unaspn
#SAS #SASInstitute #NumericalAnalysis #StatisticalSoftware #PredictiveAnalytics #BusinessIntelligence #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
732,732,"Barnes &amp; Noble: Visitors are discussing potential and/or actual layoffs at Barnes &amp; Noble!
See the discussion at https://t.co/P6eOWymc3s
#BarnesandNoble #NewYorkCity #NewYork #bookselling #Nook #SparkNotes #encyclopedias #boardgames #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",1
733,733,"Amazon: Visitors are discussing potential and/or actual layoffs at Amazon!
See the discussion at https://t.co/HxuG35YHdP
#Amazon $AMZN #Seattle #Washington #Arlington #Virginia #ArtificialIntelligence #Ecommerce #DigitalDistribution #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",1
734,734,"USAA: Visitors are discussing potential and/or actual layoffs at USAA!
See the discussion at https://t.co/e6aeUFmIFi
#USAA #SanAntonio #Texas #Banking #FinancialServices #Insurance #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
735,735,"Hertz: Visitors are discussing potential and/or actual layoffs at Hertz!
See the discussion at https://t.co/tapfA0HUQ4
#Hertz $HTZ #Estero #Florida #CarRental #leasing #DollarRentACar #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
736,736,"Nordstrom: Visitors are discussing potential and/or actual layoffs at Nordstrom!
See the discussion at https://t.co/SnYEvTRScx
#Nordstrom $JWN #Seattle #Washington #Retail #Clothing #jewelry #accessories #wedding #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
737,737,"CGG Veritas: Visitors are discussing potential and/or actual layoffs at CGG Veritas!
See the discussion at https://t.co/63pMtpy2Pm
#CGGVeritas #Massy #France #Geoscience #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
738,738,"Medtronic: Visitors are discussing potential and/or actual layoffs at Medtronic!
See the discussion at https://t.co/E7sDu9EdQ6
#Medtronic $MDT #Minneapolis #Dublin #Minnesota #Ireland #MedicalEquipment #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
739,739,"Change Healthcare: Visitors are discussing potential and/or actual layoffs at Change Healthcare!
See the discussion at https://t.co/bggvoPuTAI
#ChangeHealthcare $CHNG #Nashville #Tennessee #Healthcare #UnitedHealthGroup #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
740,740,"BNSF: Visitors are discussing potential and/or actual layoffs at BNSF!
See the discussion at https://t.co/pesuoxqcvY
#BNSF #BNSFRailway #FortWorth #Texas #railroads #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
741,741,"McDermott International: Visitors are discussing potential and/or actual layoffs at McDermott International!
See the discussion at https://t.co/nrVJK5pH14
#McDermottInternational $MDR #Houston #Texas #Energy #Engineering #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
742,742,"TransCanada: Visitors are discussing potential and/or actual layoffs at TransCanada!
See the discussion at https://t.co/pTRtrNu6qz
#TransCanada $TRP #Calgary #Alberta #Canada #PipelineTransport #Energy #GasStorage #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
743,743,"Raymond James Financial: Visitors are discussing potential and/or actual layoffs at Raymond James Financial!
See the discussion at https://t.co/PBAl0sGBFk
#RaymondJamesFinancial $RJF #StPetersburg #Florida #InvestmentServices #banking #thelayoff #layoffs #layoff #jobcuts #rifs🤖",0
744,744,"Resideo: Visitors are discussing potential and/or actual layoffs at Resideo!
See the discussion at https://t.co/CFTgKzaZcL
#Resideo $REYI #Scottsdale #Arizona #SecuritySystems #HomeAutomation #FireDetection #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
745,745,"HCSC: Visitors are discussing potential and/or actual layoffs at HCSC!
See the discussion at https://t.co/LqfyobmLEQ
#HCSC #chicago #illinoisjobs #HealthCareServiceCorporation #healthcarejobs #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
746,746,"Salesforce: Visitors are discussing potential and/or actual layoffs at Salesforce!
See the discussion at https://t.co/CLuNhBddx6
#Salesforce $CRM #SanFrancisco #California #Cloudcomputing #Consulting #EnterpriseSoftware #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
